1947-04-01 -0.455156767845466
1947-07-01 -0.414228794850047
1947-10-01 6.2504484350189
1948-01-01 5.83271941824286
1948-04-01 6.4617250025087
1948-07-01 2.22929727979668
1948-10-01 0.412928634434451
1949-01-01 -5.50122453516657
1949-04-01 -1.33722650300285
1949-07-01 4.37423585696735
1949-10-01 -3.5953066381591
1950-01-01 15.6330266779168
1950-04-01 11.9095796972768
1950-07-01 15.1320008071163
1950-10-01 7.63822667456182
1951-01-01 5.43488996318118
1951-04-01 6.88337054763117
1951-07-01 8.15682751443916
1951-10-01 0.885011528035662
1952-01-01 4.21440765984116
1952-04-01 0.824402600147423
1952-07-01 2.88845468001426
1952-10-01 12.9201780062171
1953-01-01 7.37304689980469
1953-04-01 3.1121332162261
1953-07-01 -2.25814535230064
1953-10-01 -6.11104546230798
1954-01-01 -1.86274459527382
1954-04-01 0.426987211162455
1954-07-01 4.51076468353655
1954-10-01 7.72365204307199
1955-01-01 11.2606858222726
1955-04-01 6.46069521614727
1955-07-01 5.33185839037849
1955-10-01 2.40942855516053
1956-01-01 -1.55653435587553
1956-04-01 3.29326493104745
1956-07-01 -0.329542420358564
1956-10-01 6.48340062765556
1957-01-01 2.57262735082726
1957-04-01 -0.883792247594428
1957-07-01 3.87138117459926
1957-10-01 -4.12425232410207
1958-01-01 -10.4933852913547
1958-04-01 2.61701990377539
1958-07-01 9.15313386491796
1958-10-01 9.24960733604081
1959-01-01 7.36429283601545
1959-04-01 9.61278338127869
1959-07-01 -0.774774129721578
1959-10-01 1.57423705209894
1960-01-01 8.8183167698304
1960-04-01 -1.52698878199047
1960-07-01 1.00154135529422
1960-10-01 -4.87716512486571
1961-01-01 2.71687440766826
1961-04-01 7.3586438606263
1961-07-01 6.61607864522438
1961-10-01 8.02455150917325
1962-01-01 7.14812279445454
1962-04-01 4.28053865134288
1962-07-01 3.78903607847079
1962-10-01 1.54775358730674
1963-01-01 4.43408040599209
1963-04-01 5.17456764954574
1963-07-01 7.73933005125329
1963-10-01 2.84738448505308
1964-01-01 8.55323809023147
1964-04-01 4.73134855457218
1964-07-01 5.39876969967636
1964-10-01 1.40981450020305
1965-01-01 9.75262912204116
1965-04-01 5.42579377785373
1965-07-01 8.04807423011411
1965-10-01 9.31605734282783
1966-01-01 9.76139979259187
1966-04-01 1.63401248485613
1966-07-01 2.84355790531663
1966-10-01 3.41193426435709
1967-01-01 3.65138125785691
1967-04-01 0.351298903970587
1967-07-01 3.44115845458504
1967-10-01 3.20282755519017
1968-01-01 8.04363684093659
1968-04-01 6.69553007376678
1968-07-01 2.87158788080077
1968-10-01 1.77891844437426
1969-01-01 6.1689046207583
1969-04-01 1.28533994386757
1969-07-01 2.49079467950892
1969-10-01 -1.7436228887405
1970-01-01 -0.713179141658316
1970-04-01 0.704696388155668
1970-07-01 3.53020470116263
1970-10-01 -4.13294047105452
1971-01-01 10.5637728271077
1971-04-01 2.27718690148109
1971-07-01 3.12235884071725
1971-10-01 1.16564687199059
1972-01-01 7.107389989757
1972-04-01 9.16182215835448
1972-07-01 3.66407649719633
1972-10-01 6.58963120152265
1973-01-01 9.72987389787008
1973-04-01 4.50938059826811
1973-07-01 -2.18181018946026
1973-10-01 3.71520837506196
1974-01-01 -3.33843877688906
1974-04-01 1.05454371892719
1974-07-01 -3.89272267428993
1974-10-01 -1.60210350260996
1975-01-01 -4.86784853788436
1975-04-01 3.07184162921885
1975-07-01 6.5610605684185
1975-10-01 5.35012281632277
1976-01-01 8.93413305792023
1976-04-01 3.01433227548102
1976-07-01 2.02981723243099
1976-10-01 2.99065504572908
1977-01-01 4.62729650184315
1977-04-01 7.77333593366478
1977-07-01 7.01407675809733
1977-10-01 0.0398810216516665
1978-01-01 1.39333662208543
1978-04-01 15.2570227700835
1978-07-01 3.88922353692607
1978-10-01 5.33107078850605
1979-01-01 0.790458738718769
1979-04-01 0.484705429907706
1979-07-01 2.86513342189849
1979-10-01 1.03456296607192
1980-01-01 1.28945217890433
1980-04-01 -8.19382241117665
1980-07-01 -0.607412742450464
1980-10-01 7.34569428405223
1981-01-01 8.19095524112186
1981-04-01 -2.92824418976281
1981-07-01 4.56450893518152
1981-10-01 -4.69812164177696
1982-01-01 -6.7443654092763
1982-04-01 2.16862805166897
1982-07-01 -1.44033394067691
1982-10-01 0.388292698385584
1983-01-01 5.20843082953846
1983-04-01 9.02454390709551
1983-07-01 7.75397211486535
1983-10-01 8.16678803036055
1984-01-01 7.86895784824679
1984-04-01 6.9636509458789
1984-07-01 3.9169005420824
1984-10-01 3.17645134826492
1985-01-01 3.95549959014261
1985-04-01 3.64622645535206
1985-07-01 6.17661073772098
1985-10-01 2.98807985154994
1986-01-01 3.69113462190285
1986-04-01 1.83031484641702
1986-07-01 4.01061991841729
1986-10-01 2.06590896215246
1987-01-01 2.78641812076046
